   1.4000000000000002E-003   5.0000000000000001E-003   4.9270104166666663E-003   5.3523171049817972E-003   4.9683624521172885E-003   4.7261882826988132E-003
   1.4400000000000001E-003   5.0000000000000001E-003   4.9257800000000003E-003   5.3478310404165754E-003   4.9770308276699711E-003   4.7899480323218228E-003
   1.4800000000000002E-003   5.0000000000000001E-003   4.9245970833333335E-003   5.3432900492978866E-003   4.9865120392146170E-003   4.8584320466152535E-003
   1.5200000000000001E-003   5.0000000000000001E-003   4.9234616666666668E-003   5.3386948487008689E-003   4.9967138681362580E-003   4.9285291093035767E-003
   1.5600000000000002E-003   5.0000000000000001E-003   4.9223737500000003E-003   5.3340461642609662E-003   5.0075355031588371E-003   4.9971280041112599E-003
   1.6000000000000001E-003   5.0000000000000001E-003   4.9213333333333331E-003   5.3293447300593409E-003   5.0188685900487071E-003   5.0611175147627710E-003
   1.6400000000000002E-003   5.0000000000000001E-003   4.9203404166666669E-003   5.3245912885069527E-003   5.0305983714059345E-003   5.1175182241297067E-003
   1.6800000000000001E-003   5.0000000000000001E-003   4.9193950000000000E-003   5.3197865902273288E-003   5.0426049041668308E-003   5.1653547264453193E-003
   1.7200000000000002E-003   5.0000000000000001E-003   4.9184970833333333E-003   5.3149313939380247E-003   5.0547643415506278E-003   5.2052107905032584E-003
   1.7600000000000001E-003   5.0000000000000001E-003   4.9176466666666667E-003   5.3100264663308167E-003   5.0669502654390212E-003   5.2377112562164976E-003
   1.8000000000000002E-003   5.0000000000000001E-003   4.9168437500000002E-003   5.3050725819506336E-003   5.0790350545876920E-003   5.2634809634980141E-003
   1.8400000000000001E-003   5.0000000000000001E-003   4.9160883333333330E-003   5.3000705230732475E-003   5.0908912736405002E-003   5.2831447522607789E-003
   1.8800000000000002E-003   5.0000000000000001E-003   4.9153804166666669E-003   5.2950210795817410E-003   5.1023930676545185E-003   5.2973274624177709E-003
   1.9200000000000003E-003   5.0000000000000001E-003   4.9147200000000000E-003   5.2899250488417744E-003   5.1134175467507986E-003   5.3066539338819619E-003
   1.9600000000000004E-003   5.0000000000000001E-003   4.9141070833333333E-003   5.2847832355756791E-003   5.1238461455821735E-003   5.3117490065663275E-003
   2.0000000000000000E-003   5.0000000000000001E-003   4.9135416666666668E-003   5.2795964517353732E-003   5.1335659425555446E-003   5.3132375203838430E-003
   2.0400000000000001E-003   5.0000000000000001E-003   4.9130237500000003E-003   5.2743655163741540E-003   5.1424709241586382E-003   5.3117336744443648E-003
   2.0800000000000003E-003   5.0000000000000001E-003   4.9125533333333332E-003   5.2690912555173539E-003   5.1504631803159619E-003   5.3076010261095367E-003
   2.1200000000000004E-003   5.0000000000000001E-003   4.9121304166666671E-003   5.2637745020319019E-003   5.1574540174294066E-003   5.3009491668554228E-003
   2.1600000000000000E-003   5.0000000000000001E-003   4.9117550000000003E-003   5.2584160954948084E-003   5.1633649766372417E-003   5.2918763824913156E-003
   2.2000000000000001E-003   5.0000000000000001E-003   4.9114270833333336E-003   5.2530168820605818E-003   5.1681287458420402E-003   5.2804809588265110E-003
   2.2400000000000002E-003   5.0000000000000001E-003   4.9111466666666671E-003   5.2475777143276134E-003   5.1716899552016185E-003   5.2668611816703015E-003
   2.2800000000000003E-003   5.0000000000000001E-003   4.9109137499999999E-003   5.2420994512035407E-003   5.1740058470350512E-003   5.2511153368319822E-003
   2.3200000000000000E-003   5.0000000000000001E-003   4.9107283333333336E-003   5.2365829577696171E-003   5.1750468124546070E-003   5.2333417101208491E-003
   2.3600000000000001E-003   5.0000000000000001E-003   4.9105904166666667E-003   5.2310291051441042E-003   5.1747967884783778E-003   5.2136385873461939E-003
   2.4000000000000002E-003   5.0000000000000001E-003   4.9104999999999999E-003   5.2254387703447158E-003   5.1732535108926338E-003   5.1921042543173115E-003
   2.4400000000000003E-003   5.0000000000000001E-003   4.9104570833333333E-003   5.2198128361501204E-003   5.1704286196996400E-003   5.1688450799177582E-003
   2.4800000000000000E-003   5.0000000000000001E-003   4.9104616666666668E-003   5.2141521909605457E-003   5.1663476155897276E-003   5.1442932136681460E-003
   2.5200000000000001E-003   5.0000000000000001E-003   4.9105137499999996E-003   5.2084577286574873E-003   5.1610496674973048E-003   5.1193108121306589E-003
   2.5600000000000002E-003   5.0000000000000001E-003   4.9106133333333335E-003   5.2027303484625548E-003   5.1545872729220933E-003   5.0947894650008891E-003
   2.6000000000000003E-003   5.0000000000000001E-003   4.9107604166666666E-003   5.1969709547954757E-003   5.1470257743007680E-003   5.0716207619744226E-003
   2.6400000000000004E-003   5.0000000000000001E-003   4.9109549999999998E-003   5.1911804571312748E-003   5.1384427362833789E-003   5.0506962927468488E-003
   2.6800000000000001E-003   5.0000000000000001E-003   4.9111970833333332E-003   5.1853597698566581E-003   5.1289271902855999E-003   5.0329076470137565E-003
   2.7200000000000002E-003   5.0000000000000001E-003   4.9114866666666668E-003   5.1795098121256234E-003   5.1185787541360300E-003   5.0191464144707341E-003
   2.7600000000000003E-003   5.0000000000000001E-003   4.9118237499999997E-003   5.1736315077143095E-003   5.1075066360008617E-003   5.0103041848133696E-003
   2.8000000000000004E-003   5.0000000000000001E-003   4.9122083333333335E-003   5.1677257848751273E-003   5.0958285330320891E-003   5.0072725477372532E-003
   2.8400000000000001E-003   5.0000000000000001E-003   4.9126404166666667E-003   5.1617935761901750E-003   5.0836694363356949E-003   5.0109299762648735E-003
   2.8800000000000002E-003   5.0000000000000001E-003   4.9131200000000000E-003   5.1558358184239711E-003   5.0711603548804834E-003   5.0210795386436240E-003
   2.9200000000000003E-003   5.0000000000000001E-003   4.9136470833333334E-003   5.1498534523755322E-003   5.0584369718557134E-003   5.0356662687501275E-003
   2.9600000000000004E-003   5.0000000000000001E-003   4.9142216666666671E-003   5.1438474227298069E-003   5.0456382477259204E-003   5.0524507312793027E-003
   3.0000000000000001E-003   5.0000000000000001E-003   4.9148437499999999E-003   5.1378186779084999E-003   5.0329049848173626E-003   5.0691934909260676E-003
   3.0400000000000002E-003   5.0000000000000001E-003   4.9155133333333330E-003   5.1317681699203062E-003   5.0203783686950387E-003   5.0836551123853426E-003
   3.0800000000000003E-003   5.0000000000000001E-003   4.9162304166666670E-003   5.1256968542105772E-003   5.0081985018484475E-003   5.0935961603520465E-003
   3.1200000000000004E-003   5.0000000000000001E-003   4.9169950000000004E-003   5.1196056895104446E-003   4.9965029452950721E-003   5.0967771995210987E-003
   3.1600000000000000E-003   5.0000000000000001E-003   4.9178070833333330E-003   5.1134956376854253E-003   4.9854252836321975E-003   5.0909587945874154E-003
   3.2000000000000002E-003   5.0000000000000001E-003   4.9186666666666667E-003   5.1073676635835317E-003   4.9750937288211500E-003   5.0739015102459189E-003
   3.2400000000000003E-003   5.0000000000000001E-003   4.9195737499999996E-003   5.1012227348829131E-003   4.9656297775761389E-003   5.0433733555545930E-003
   3.2800000000000004E-003   5.0000000000000001E-003   4.9205283333333336E-003   5.0950618219390452E-003   4.9571469366572994E-003   4.9988958143044413E-003
   3.3200000000000005E-003   5.0000000000000001E-003   4.9215304166666668E-003   5.0888858976315017E-003   4.9497495296405266E-003   4.9439923954020023E-003
   3.3600000000000001E-003   5.0000000000000001E-003   4.9225800000000002E-003   5.0826959372103240E-003   4.9435315978635340E-003   4.8827423030286914E-003
   3.4000000000000002E-003   5.0000000000000001E-003   4.9236770833333337E-003   5.0764929181420192E-003   4.9385759072377465E-003   4.8192247413659196E-003
   3.4400000000000003E-003   5.0000000000000001E-003   4.9248216666666665E-003   5.0702778199552059E-003   4.9349530714802130E-003   4.7575189145951007E-003
   3.4800000000000005E-003   5.0000000000000001E-003   4.9260137500000004E-003   5.0640516240859348E-003   4.9327208010716784E-003   4.7017040268976492E-003
   3.5200000000000001E-003   5.0000000000000001E-003   4.9272533333333335E-003   5.0578153137227112E-003   4.9319232858990002E-003   4.6558592824549787E-003
   3.5600000000000002E-003   5.0000000000000001E-003   4.9285404166666668E-003   5.0515698736512335E-003   4.9325907181083876E-003   4.6240638854485013E-003
   3.6000000000000003E-003   5.0000000000000001E-003   4.9298750000000002E-003   5.0453162900988904E-003   4.9347389601946314E-003   4.6103970400596305E-003
   3.6400000000000004E-003   5.0000000000000001E-003   4.9312570833333338E-003   5.0390555505790170E-003   4.9383693617982118E-003   4.6189368655768790E-003
   3.6800000000000001E-003   5.0000000000000001E-003   4.9326866666666667E-003   5.0327886437349610E-003   4.9434687270931256E-003   4.6518911259259095E-003
   3.7200000000000002E-003   5.0000000000000001E-003   4.9341637499999997E-003   5.0265165591839613E-003   4.9500094330408740E-003   4.7057599634755809E-003
   3.7600000000000003E-003   5.0000000000000001E-003   4.9356883333333337E-003   5.0202402873608760E-003   4.9579496971781005E-003   4.7759586276928676E-003
   3.8000000000000004E-003   5.0000000000000001E-003   4.9372604166666671E-003   5.0139608193617846E-003   4.9672339920136862E-003   4.8579023680447421E-003
   3.8400000000000005E-003   5.0000000000000001E-003   4.9388799999999997E-003   5.0076791467874764E-003   4.9777936015534749E-003   4.9470064339981771E-003
   3.8800000000000002E-003   5.0000000000000001E-003   4.9405470833333333E-003   5.0013962615868711E-003   4.9895473139635726E-003   5.0386860750201478E-003
   3.9200000000000007E-003   5.0000000000000001E-003   4.9422616666666671E-003   4.9951131559003758E-003   5.0024022429429075E-003   5.1283565405776301E-003
   3.9600000000000000E-003   5.0000000000000001E-003   4.9440237500000001E-003   4.9888308219032135E-003   5.0162547690176416E-003   5.2114330801375924E-003
   4.0000000000000001E-003   5.0000000000000001E-003   4.9458333333333333E-003   4.9825502516487492E-003   5.0309915907086290E-003   5.2833309431670134E-003
   4.0400000000000002E-003   5.0000000000000001E-003   4.9476904166666667E-003   4.9762724369118343E-003   5.0464908743721665E-003   5.3394653791328656E-003
   4.0800000000000003E-003   5.0000000000000001E-003   4.9495950000000002E-003   4.9699983690321900E-003   5.0626234904853525E-003   5.3764257181379924E-003
   4.1200000000000004E-003   5.0000000000000001E-003   4.9515470833333330E-003   4.9637290387578650E-003   5.0792543232521144E-003   5.3956421125467445E-003
   4.1600000000000005E-003   5.0000000000000001E-003   4.9535466666666668E-003   4.9574654360887861E-003   5.0962436396528605E-003   5.3997921498265683E-003
   4.2000000000000006E-003   5.0000000000000001E-003   4.9555937499999999E-003   4.9512085501204253E-003   5.1134485034583415E-003   5.3915534186923433E-003
   4.2400000000000007E-003   5.0000000000000001E-003   4.9576883333333332E-003   4.9449593688876093E-003   5.1307242192822934E-003   5.3736035078589539E-003
   4.2800000000000000E-003   5.0000000000000001E-003   4.9598304166666666E-003   4.9387188792084967E-003   5.1479257914622241E-003   5.3486200060412830E-003
   4.3200000000000001E-003   5.0000000000000001E-003   4.9620200000000001E-003   4.9324880665287509E-003   5.1649093824364485E-003   5.3192805019542109E-003
   4.3600000000000002E-003   5.0000000000000001E-003   4.9642570833333330E-003   4.9262679147659225E-003   5.1815337553281823E-003   5.2882625843126219E-003
   4.4000000000000003E-003   5.0000000000000001E-003   4.9665416666666668E-003   4.9200594061540827E-003   5.1976616856541768E-003   5.2582438418313990E-003
   4.4400000000000004E-003   5.0000000000000001E-003   4.9688737500000000E-003   4.9138635210887113E-003   5.2131613274426537E-003   5.2319018632254232E-003
   4.4800000000000005E-003   5.0000000000000001E-003   4.9712533333333333E-003   4.9076812379718867E-003   5.2279075195690817E-003   5.2115598019627897E-003
   4.5200000000000006E-003   5.0000000000000001E-003   4.9736804166666667E-003   4.9015135330577790E-003   5.2417830187924145E-003   5.1975574970935315E-003
   4.5600000000000007E-003   5.0000000000000001E-003   4.9761550000000003E-003   4.8953613802984923E-003   5.2546796467910564E-003   5.1895453003516639E-003
   4.6000000000000008E-003   5.0000000000000001E-003   4.9786770833333332E-003   4.8892257511902668E-003   5.2664993394480296E-003   5.1871728712148601E-003
   4.6400000000000000E-003   5.0000000000000001E-003   4.9812466666666663E-003   4.8831076146200634E-003   5.2771550877073539E-003   5.1900898691607938E-003
   4.6800000000000001E-003   5.0000000000000001E-003   4.9838637500000003E-003   4.8770079367125713E-003   5.2865717605073467E-003   5.1979459536671399E-003
   4.7200000000000002E-003   5.0000000000000001E-003   4.9865283333333336E-003   4.8709276806776416E-003   5.2946868015776713E-003   5.2103907842115712E-003
   4.7600000000000003E-003   5.0000000000000001E-003   4.9892404166666671E-003   4.8648678066581866E-003   5.3014507932516676E-003   5.2270740202717625E-003
   4.8000000000000004E-003   5.0000000000000001E-003   4.9919999999999999E-003   4.8588292715785620E-003   5.3068278818787871E-003   5.2476453213253860E-003
   4.8400000000000006E-003   5.0000000000000001E-003   4.9948070833333337E-003   4.8528130289934579E-003   5.3107960609082841E-003   5.2717543468501172E-003
   4.8800000000000007E-003   5.0000000000000001E-003   4.9976616666666668E-003   4.8468200289373221E-003   5.3133473092379794E-003   5.2989183184982327E-003
   4.9200000000000008E-003   5.0000000000000001E-003   5.0005637500000000E-003   4.8408512177743352E-003   5.3144875839653749E-003   5.3276366473129196E-003
   4.9600000000000000E-003   5.0000000000000001E-003   5.0035133333333334E-003   4.8349075380489737E-003   5.3142366682249042E-003   5.3559368328598405E-003
   5.0000000000000001E-003   5.0000000000000001E-003   5.0065104166666669E-003   4.8289899283371655E-003   5.3126278763288189E-003   5.3818437901476460E-003
   5.0400000000000002E-003   5.0000000000000001E-003   5.0095549999999997E-003   4.8230993230980856E-003   5.3097076199333229E-003   5.4033824341849822E-003
   5.0800000000000003E-003   5.0000000000000001E-003   5.0126470833333336E-003   4.8172366525265856E-003   5.3055348404100833E-003   5.4185776799805015E-003
   5.1200000000000004E-003   5.0000000000000001E-003   5.0157866666666667E-003   4.8114028424063116E-003   5.3001803140007540E-003   5.4254544425428493E-003
   5.1600000000000005E-003   5.0000000000000001E-003   5.0189737500000000E-003   4.8055988139635098E-003   5.2937258376538031E-003   5.4220376368806751E-003
   5.2000000000000006E-003   5.0000000000000001E-003   5.0222083333333334E-003   4.7998254837215530E-003   5.2862633046749131E-003   5.4063521780026279E-003
   5.2400000000000007E-003   5.0000000000000001E-003   5.0254904166666670E-003   4.7940837633562126E-003   5.2778936804515611E-003   5.3764229809173574E-003
   5.2800000000000008E-003   5.0000000000000001E-003   5.0288199999999998E-003   4.7883745595516955E-003   5.2687258895275212E-003   5.3306085606221014E-003
   5.3200000000000001E-003   5.0000000000000001E-003   5.0321970833333337E-003   4.7826987738574652E-003   5.2588756261935394E-003   5.2708744172721622E-003
   5.3600000000000002E-003   5.0000000000000001E-003   5.0356216666666669E-003   4.7770573025458785E-003   5.2484641015171319E-003   5.2013905533187061E-003
   5.4000000000000003E-003   5.0000000000000001E-003   5.0390937500000002E-003   4.7714510364706532E-003   5.2376167403500413E-003   5.1263585782925329E-003
   5.4400000000000004E-003   5.0000000000000001E-003   5.0426133333333336E-003   4.7658808609261924E-003   5.2264618423202023E-003   5.0499801017244387E-003
   5.4800000000000005E-003   5.0000000000000001E-003   5.0461804166666673E-003   4.7603476555077876E-003   5.2151292211319866E-003   4.9764567331452196E-003
   5.5200000000000006E-003   5.0000000000000001E-003   5.0497950000000002E-003   4.7548522939727155E-003   5.2037488366609101E-003   4.9099900820856720E-003
   5.5600000000000007E-003   5.0000000000000001E-003   5.0534570833333332E-003   4.7493956441022681E-003   5.1924494343364340E-003   4.8547817580765927E-003
   5.6000000000000008E-003   5.0000000000000001E-003   5.0571666666666664E-003   4.7439785675647142E-003   5.1813572061590284E-003   4.8150333706487788E-003
   5.6400000000000000E-003   5.0000000000000001E-003   5.0609237499999998E-003   4.7386019197792366E-003   5.1705944873980999E-003   4.7949465293330258E-003
   5.6800000000000002E-003   5.0000000000000001E-003   5.0647283333333333E-003   4.7332665497808492E-003   5.1602785025694868E-003   4.7984301901575974E-003
   5.7200000000000003E-003   5.0000000000000001E-003   5.0685804166666669E-003   4.7279733000863229E-003   5.1505201737002387E-003   4.8247593712067438E-003
   5.7600000000000004E-003   5.0000000000000001E-003   5.0724799999999999E-003   4.7227230065611464E-003   5.1414230031620470E-003   4.8695067999687579E-003
   5.8000000000000005E-003   5.0000000000000001E-003   5.0764270833333330E-003   4.7175164982875308E-003   5.1330820425006633E-003   4.9281418275529962E-003
   5.8400000000000006E-003   5.0000000000000001E-003   5.0804216666666671E-003   4.7123545974334892E-003   5.1255829577172615E-003   4.9961338050688109E-003
   5.8800000000000007E-003   5.0000000000000001E-003   5.0844637500000005E-003   4.7072381191230030E-003   5.1190012003799251E-003   5.0689520836255560E-003
   5.9200000000000008E-003   5.0000000000000001E-003   5.0885533333333332E-003   4.7021678713073112E-003   5.1134012927708814E-003   5.1420660143325836E-003
   5.9600000000000009E-003   5.0000000000000001E-003   5.0926904166666669E-003   4.6971446546373195E-003   5.1088362340217441E-003   5.2109449482992494E-003
   6.0000000000000001E-003   5.0000000000000001E-003   5.0968749999999998E-003   4.6921692623371706E-003   5.1053470328675287E-003   5.2710582366349039E-003
   6.0400000000000002E-003   5.0000000000000001E-003   5.1011070833333330E-003   4.6872424800789864E-003   5.1029623712763031E-003   5.3178752304489044E-003
   6.0800000000000003E-003   5.0000000000000001E-003   5.1053866666666671E-003   4.6823650858587983E-003   5.1016984017989413E-003   5.3470172498915561E-003
   6.1200000000000004E-003   5.0000000000000001E-003   5.1097137499999997E-003   4.6775378498736930E-003   5.1015586800487473E-003   5.3578627305750715E-003
   6.1600000000000005E-003   5.0000000000000001E-003   5.1140883333333333E-003   4.6727615344001926E-003   5.1025342322783837E-003   5.3536987102909108E-003
   6.2000000000000006E-003   5.0000000000000001E-003   5.1185104166666670E-003   4.6680368936738792E-003   5.1046037565880484E-003   5.3379945080556795E-003
   6.2400000000000008E-003   5.0000000000000001E-003   5.1229800000000001E-003   4.6633646737702927E-003   5.1077339548881422E-003   5.3142194428859825E-003
   6.2800000000000009E-003   5.0000000000000001E-003   5.1274970833333332E-003   4.6587456124871189E-003   5.1118799913680959E-003   5.2858428337984233E-003
   6.3200000000000001E-003   5.0000000000000001E-003   5.1320616666666666E-003   4.6541804392276802E-003   5.1169860719040387E-003   5.2563339998096103E-003
   6.3600000000000002E-003   5.0000000000000001E-003   5.1366737500000001E-003   4.6496698748857545E-003   5.1229861375856802E-003   5.2291622599361445E-003
   6.4000000000000003E-003   5.0000000000000001E-003   5.1413333333333337E-003   4.6452146317317398E-003   5.1298046643703677E-003   5.2077969331946342E-003
   6.4400000000000004E-003   5.0000000000000001E-003   5.1460404166666666E-003   4.6408154133001766E-003   5.1373575597912901E-003   5.1957073386016813E-003
   6.4800000000000005E-003   5.0000000000000001E-003   5.1507949999999997E-003   4.6364729142786536E-003   5.1455531466689103E-003   5.1962998513749902E-003
   6.5200000000000006E-003   5.0000000000000001E-003   5.1555970833333338E-003   4.6321878203981065E-003   5.1542932229089776E-003   5.2102830169173074E-003
   6.5600000000000007E-003   5.0000000000000001E-003   5.1604466666666671E-003   4.6279608083245318E-003   5.1634741857260460E-003   5.2347083312322207E-003
   6.6000000000000008E-003   5.0000000000000001E-003   5.1653437499999998E-003   4.6237925455521380E-003   5.1729882080152707E-003   5.2663669198899704E-003
   6.6400000000000009E-003   5.0000000000000001E-003   5.1702883333333335E-003   4.6196836902979363E-003   5.1827244541130689E-003   5.3020499084607984E-003
   6.6800000000000002E-003   5.0000000000000001E-003   5.1752804166666664E-003   4.6156348913978032E-003   5.1925703218434266E-003   5.3385484225149426E-003
   6.7200000000000003E-003   5.0000000000000001E-003   5.1803200000000004E-003   4.6116467882040208E-003   5.2024126975439913E-003   5.3726535876226474E-003
   6.7600000000000004E-003   5.0000000000000001E-003   5.1854070833333337E-003   4.6077200104843131E-003   5.2121392107058332E-003   5.4011565293541498E-003
   6.8000000000000005E-003   5.0000000000000001E-003   5.1905416666666662E-003   4.6038551783224050E-003   5.2216394749425169E-003   5.4208483732796908E-003
   6.8400000000000006E-003   5.0000000000000001E-003   5.1957237499999998E-003   4.6000529020200952E-003   5.2308063022264107E-003   5.4285202449695126E-003
   6.8800000000000007E-003   5.0000000000000001E-003   5.2009533333333335E-003   4.5963137820008906E-003   5.2395368776891309E-003   5.4209879044952733E-003
   6.9200000000000008E-003   5.0000000000000001E-003   5.2062304166666665E-003   4.5926384087151880E-003   5.2477338827747215E-003   5.3972672662479819E-003
   6.9600000000000009E-003   5.0000000000000001E-003   5.2115549999999997E-003   4.5890273625470339E-003   5.2553065551515258E-003   5.3602810170913194E-003
   7.0000000000000001E-003   5.0000000000000001E-003   5.2169270833333330E-003   4.5854812137224796E-003   5.2621716745253205E-003   5.3133534910754258E-003
   7.0400000000000003E-003   5.0000000000000001E-003   5.2223466666666664E-003   4.5820005222195325E-003   5.2682544643426190E-003   5.2598090222504383E-003
   7.0800000000000004E-003   5.0000000000000001E-003   5.2278137500000000E-003   4.5785858376797307E-003   5.2734894003198998E-003   5.2029719446664976E-003
   7.1200000000000005E-003   5.0000000000000001E-003   5.2333283333333338E-003   4.5752376993213476E-003   5.2778209177710604E-003   5.1461665923737410E-003
   7.1600000000000006E-003   5.0000000000000001E-003   5.2388904166666668E-003   4.5719566358542419E-003   5.2812040108195782E-003   5.0927172994223082E-003
   7.2000000000000007E-003   5.0000000000000001E-003   5.2445000000000000E-003   4.5687431653963712E-003   5.2836047177620788E-003   5.0459483998623392E-003
   7.2400000000000008E-003   5.0000000000000001E-003   5.2501570833333334E-003   4.5655977953919721E-003   5.2850004880823252E-003   5.0091842277439728E-003
   7.2800000000000009E-003   5.0000000000000001E-003   5.2558616666666669E-003   4.5625210225314315E-003   5.2853804278864816E-003   4.9857432873543746E-003
   7.3200000000000010E-003   5.0000000000000001E-003   5.2616137500000005E-003   4.5595133326728496E-003   5.2847454218274831E-003   4.9773664033757820E-003
   7.3600000000000002E-003   5.0000000000000001E-003   5.2674133333333335E-003   4.5565752007653221E-003   5.2831081308948227E-003   4.9820895861202551E-003
   7.4000000000000003E-003   5.0000000000000001E-003   5.2732604166666665E-003   4.5537070907739376E-003   5.2804928667519666E-003   4.9974176087488175E-003
   7.4400000000000004E-003   5.0000000000000001E-003   5.2791549999999998E-003   4.5509094556065105E-003   5.2769353445933408E-003   5.0208552444224947E-003
   7.4800000000000005E-003   5.0000000000000001E-003   5.2850970833333332E-003   4.5481827370420667E-003   5.2724823177523472E-003   5.0499072663023094E-003
   7.5200000000000006E-003   5.0000000000000001E-003   5.2910866666666667E-003   4.5455273656610758E-003   5.2671910985089172E-003   5.0820784475492870E-003
   7.5600000000000007E-003   5.0000000000000001E-003   5.2971237500000004E-003   4.5429437607774608E-003   5.2611289707060662E-003   5.1148735613244511E-003
   7.6000000000000009E-003   5.0000000000000001E-003   5.3032083333333334E-003   4.5404323303723827E-003   5.2543725008790225E-003   5.1457973807888246E-003
